code,name,mv_mean,amount_mean,num_days,profit
000998.SZ,隆平高科,2641836.9531809543,795639.0570746887,241,62447360.75
000999.SZ,华润三九,2902917.7954356847,315442.0041991701,241,2046867982.56
001203.SZ,大中矿业,2586922.881355932,309623.96403389826,236,1624969577.78
001872.SZ,招商港口,2840469.216463871,45776.47460580913,241,2685829204.07
001914.SZ,招商积余,1714359.5902108713,158194.7045767635,241,512870409.02
001965.SZ,招商公路,4695531.750054303,44397.84899170125,241,4972822293.35
002002.SZ,鸿达兴业,1564762.8393841202,765990.1986390041,241,851839635.01
002004.SZ,华邦健康,1279208.5368972116,332007.5841991701,241,670048432.27
002010.SZ,传化智联,2441011.219520618,262283.2371701245,241,2249436914.27
002019.SZ,亿帆医药,2038193.3322926883,169982.84347717842,241,278398951.02
002028.SZ,思源电气,2880558.3823617594,505423.9306846473,241,1197669571.59
002030.SZ,达安基因,2756257.361725145,668306.7411244813,241,3618186564.12
002048.SZ,宁波华翔,1330290.2656675351,274452.82259336096,241,1264569490.84
002056.SZ,横店东磁,2476311.209199096,678497.788340249,241,1120444284.34
002065.SZ,东华软件,2358413.265171162,245764.7973278009,241,459524309.55
002075.SZ,沙钢股份,1560463.4892755,389755.62025416666,240,1112313221.03
002078.SZ,太阳纸业,3294528.9084751285,357868.4557385892,241,2956835644.86
002081.SZ,金螳螂,1763776.4377303484,128350.45548962656,241,-4950089441.09
002092.SZ,中泰化学,2658181.765676528,1021578.640164502,231,2702674815.85
002110.SZ,三钢闽光,1879168.7902312863,337331.02792116185,241,3979122327.84
002124.SZ,天邦股份,1236059.5487691243,380838.222746888,241,-4461798357.13
002127.SZ,南极电商,1848863.743723324,507550.29497925314,241,477061173.28
002128.SZ,电投能源,2599203.2293053567,519501.02398340247,241,3559971117.22
002131.SZ,利欧股份,1593601.2559489005,314256.1293485477,241,-1019395292.65
002138.SZ,顺络电子,2723341.913494656,365815.37548132776,241,784625535.57
002146.SZ,荣盛发展,2072847.289118419,174137.2179087137,241,-4955398170.29
002152.SZ,广电运通,2772289.9781295685,441136.20086307055,241,824256692.81
002153.SZ,石基信息,3550187.552346336,153016.22124896265,241,-478468971.18
002155.SZ,湖南黄金,1259353.314646199,547768.096593361,241,363311573.62
002156.SZ,通富微电,2600368.2858149707,585177.9073402489,241,956691241.24
002174.SZ,游族网络,1253410.7293679586,338963.894033195,241,167874882.9
002180.SZ,纳思达,4846146.622768025,401645.8181375,240,1163229842.99
002183.SZ,怡亚通,1475928.0623827674,295616.93171784235,241,506462583.0
002185.SZ,华天科技,3710047.3098130375,849329.2744979254,241,1415671366.19
002191.SZ,劲嘉股份,1853647.1544665976,439942.3084190872,241,1019743277.37
002195.SZ,二三四五,1258231.2490198505,409211.5422282158,241,397347916.56
002203.SZ,海亮股份,2205958.483960423,132597.73171369295,241,1107213237.62
002212.SZ,天融信,2006296.23000678,195730.6118340249,241,229996891.02
002221.SZ,东华能源,1900543.28037932,201976.55862240665,241,1139939187.34
002223.SZ,鱼跃医疗,3297562.5850117053,458025.5316680498,241,1482421641.48
002233.SZ,塔牌集团,1270302.2423583071,216540.0924190872,241,1836324699.86
002240.SZ,盛新锂能,4097439.422545075,1991629.16919917,241,850648190.52
002242.SZ,九阳股份,1840883.672120332,120647.71965145228,241,745601463.86
002244.SZ,滨江集团,1551177.4294428218,133171.80775103736,241,3027327039.62
002249.SZ,大洋电机,1613546.7742723315,630638.902539419,241,250385655.69
002250.SZ,联化科技,1891674.115084083,128453.03745228217,241,315405020.68
002266.SZ,浙富控股,3225665.4000777598,293628.4672033195,241,2311838958.76
002268.SZ,卫士通,3289027.405673266,861914.5621286307,241,238048110.3
002273.SZ,水晶光电,1916011.193425984,664700.2483609958,241,442179153.57
002281.SZ,光迅科技,1572480.0417899585,213087.6232572614,241,567266618.25
002294.SZ,信立泰,3047703.14156527,104549.0126680498,241,533726576.95
002299.SZ,圣农发展,2688321.333121676,217765.51353112032,241,448236951.76
002326.SZ,永太科技,3414513.058183941,2050037.0740912864,241,280285674.06
002353.SZ,杰瑞股份,4002017.315521195,372711.2546929461,241,1586034420.17
002368.SZ,太极股份,1399018.8889111534,263577.7936970955,241,373084185.91
002372.SZ,伟星新材,3288915.662808448,152242.07412863072,241,1223351284.66
002373.SZ,千方科技,2284136.701364004,232389.92906639003,241,724019294.34
002382.SZ,蓝帆医疗,1730621.4331094355,322709.6431410788,241,1155709191.19
002384.SZ,东山精密,3612559.443266415,687336.2347593361,241,1862481138.84
002385.SZ,大北农,3497630.42408788,1089158.082236515,241,-440340985.21
002387.SZ,维信诺,1201266.8592945065,88115.63206639006,241,-1638377470.85
002390.SZ,信邦制药,1515771.634640552,191694.7194813278,241,272869187.71
002396.SZ,星网锐捷,1381911.9910878092,379484.3771535269,241,550406616.52
002399.SZ,海普瑞,1959985.2405022075,53738.06854771784,241,240787578.67
002407.SZ,多氟多,3343414.3464516345,2233272.628510373,241,1259706825.21
002408.SZ,齐翔腾达,2656770.843217784,497353.1444576272,236,2392636685.63
002409.SZ,雅克科技,3420225.4975139294,490091.9094149378,241,334750112.85
002416.SZ,爱施德,1265975.216186498,210394.78524896264,241,922090487.34
002422.SZ,科伦药业,2651745.724031552,247601.1609626556,241,1102554348.0
002423.SZ,中粮资本,1939856.1214650413,44537.34872614108,241,1372325077.82
002429.SZ,兆驰股份,2267249.147989741,192287.76345762712,236,333001996.87
002430.SZ,杭氧股份,2948424.510451357,242018.06097925312,241,1193948325.12
002434.SZ,万里扬,1375386.8182572613,251582.4604439834,241,-747477238.38
002439.SZ,启明星辰,2562873.313780108,292067.4502987552,241,861531082.0
002444.SZ,巨星科技,3268839.1870509214,280392.9110871369,241,1270003396.4
002465.SZ,海格通信,2302163.346384361,291093.83142738586,241,653611516.7
002468.SZ,申通快递,1222285.1867270293,136125.53455601662,241,-909330033.76
002500.SZ,山西证券,2281530.6955416477,112069.65071369294,241,803609850.0
002505.SZ,鹏都农牧,1911273.2561869544,320627.9245352697,241,117063421.67
002506.SZ,协鑫集成,2244184.102783888,594362.1212033195,241,-1982880721.38
002507.SZ,涪陵榨菜,2970651.655125224,403124.0156141079,241,741958457.29
002508.SZ,老板电器,3446772.654558298,359994.69917842327,241,1331712059.03
002511.SZ,中顺洁柔,2534628.222216021,407116.82525311207,241,581097222.93
002532.SZ,天山铝业,4276530.378568091,525165.0005477178,241,3833042371.93
002557.SZ,洽洽食品,2560363.6952356137,265168.8068049792,241,928660657.26
002563.SZ,森马服饰,2327491.757639585,132498.18938589212,241,1486469292.02
002572.SZ,索菲亚,1917283.1696884236,333319.2003692946,241,122575488.81
002595.SZ,豪迈科技,2079976.763485477,70327.35586307054,241,1053175373.42
002603.SZ,以岭药业,3509112.0564653734,1054809.846219917,241,1343856007.91
002624.SZ,完美世界,3332406.887370639,774188.4698423236,241,369153977.68
002625.SZ,光启技术,4441794.629995469,664010.8602697095,241,271273806.89
002653.SZ,海思科,2056397.0830486307,54552.925456431534,241,345058649.45
002670.SZ,国盛金控,1867581.513258212,290453.9933900415,241,76888649.97
002673.SZ,西部证券,3516448.042904295,234095.5265352697,241,1409991295.62
002683.SZ,广东宏大,2079232.2723943635,263900.3981774892,231,480198899.02
002690.SZ,美亚光电,2748048.505726141,98896.43476348548,241,511088538.35
002701.SZ,奥瑞金,1447554.3591422571,198032.17353112035,241,905117230.0
002705.SZ,新宝股份,1893340.40202332,215528.31396680497,241,792452937.73
002739.SZ,万达电影,3211198.231146224,363442.94951452286,241,106333250.94
002745.SZ,木林森,2135536.855523776,365566.3889626556,241,1158991256.73
002756.SZ,永兴材料,4167942.407704149,1151602.691120332,241,887081411.57
002797.SZ,第一创业,2831859.604979253,531560.4892697096,241,745310120.95
002815.SZ,崇达技术,1186200.1210646431,140252.41525311203,241,553871774.83
002831.SZ,裕同科技,2737431.318499963,98794.44898755186,241,1017219213.77
002867.SZ,周大生,1980270.4112452865,180162.71234439831,241,1224611693.59
002901.SZ,大博医疗,2165231.406983569,85936.74815767635,241,673309413.17
002925.SZ,盈趣科技,2617880.3669637674,88753.19110373444,241,1093058294.45
002926.SZ,华西证券,2436697.0954356845,168214.83552697097,241,1632123985.51
002936.SZ,郑州银行,2016486.158542614,50551.47785477179,241,3226192000.0
002939.SZ,长城证券,3409457.7782913563,536796.1961784232,241,1765610928.44
002945.SZ,华林证券,3519321.1618257263,391156.0095767635,241,483726211.7
002946.SZ,新乳业,1278188.5175604771,68221.00815767635,241,312256960.19
002948.SZ,青岛银行,1358623.032979021,59269.65709361702,235,2922664000.0
002958.SZ,青农商行,2176202.238823191,77684.59606639003,241,3065549000.0
002966.SZ,苏州银行,2374256.447537577,132149.81470954357,241,3106689163.0
002985.SZ,北摩高科,2545222.9660414937,319348.52965145226,241,422308778.2
003035.SZ,南网能源,3192867.4706536974,381235.2406846473,241,473924709.4
300001.SZ,特锐德,2685793.6606416097,568966.9208962655,241,187174232.5
300009.SZ,安科生物,2087345.066483581,355028.01650622406,241,206629495.23
300012.SZ,华测检测,4325930.599440307,343637.66638174275,241,746186939.78
300017.SZ,网宿科技,1490276.587969137,347375.0695809128,241,165240702.33
300024.SZ,机器人,1606756.7100042617,225677.4350207469,241,-562402840.82
300026.SZ,红日药业,1585483.2276882448,817319.3825809128,241,687316929.01
300037.SZ,新宙邦,4373840.288839631,742005.5767344398,241,1306639758.89
300058.SZ,蓝色光标,1771375.9701317423,807598.7381037343,241,521809348.14
300070.SZ,碧水源,2305544.0359276976,227799.2583485477,241,583808154.03
300072.SZ,三聚环保,1569564.412352141,213153.31628215767,241,82911732.28
300073.SZ,当升科技,3644577.426983079,1060121.8747012448,241,1090983029.97
300088.SZ,长信科技,2272533.959414983,871427.9558755186,241,904239101.53
300115.SZ,长盈精密,1884086.8965944063,441334.3744979253,241,-604596722.65
300136.SZ,信维通信,2338412.6576646725,486595.3831991701,241,505097360.06
300144.SZ,宋城演艺,3931035.173523485,466918.5779626556,241,315130771.75
300146.SZ,汤臣倍健,4570238.568893842,380281.3779543568,241,1753979273.19
300166.SZ,东方国信,1220504.5961553112,597787.1759294606,241,301962926.86
300168.SZ,万达信息,1489866.9696986142,173593.18970539418,241,69241554.98
300182.SZ,捷成股份,1310655.0507629998,741915.9647261412,241,431447565.01
300212.SZ,易华录,1875557.3810994192,344240.2406307054,241,-166673103.78
300244.SZ,迪安诊断,2022006.649254473,271391.9400041494,241,1162884346.85
300251.SZ,光线传媒,2941618.0351047968,217524.50358506225,241,-311682598.95
300253.SZ,卫宁健康,2912212.414580369,279855.6733432203,236,378174115.45
300257.SZ,开山股份,1522541.5782244564,54400.14070954357,241,303647259.97
300285.SZ,国瓷材料,4301014.909220665,247408.1319128631,241,795159851.29
300296.SZ,利亚德,2265493.084812872,741759.2524439833,241,610894622.18
300308.SZ,中际旭创,2762542.304000419,286604.81183817424,241,876977126.32
300357.SZ,我武生物,2856037.7475186726,190309.43099585065,241,337991284.82
300363.SZ,博腾股份,4589815.09855139,644510.3534232365,241,523915383.33
300376.SZ,易事特,2141806.884304066,733597.1012863071,241,515403900.76
300383.SZ,光环新网,2308736.6354201,378462.1749460581,241,836208334.39
300390.SZ,天华超净,4404133.555510622,1388641.3463236515,241,910697235.61
300418.SZ,昆仑万维,2216992.3578990125,566510.7154149377,241,1546847991.45
300463.SZ,迈克生物,1795205.4307479667,249846.7735228216,241,956604404.94
300474.SZ,景嘉微,3465850.3085177094,615764.8053651452,241,292740758.3
300482.SZ,万孚生物,2161195.271489195,604199.7925020747,241,634433145.2
300558.SZ,贝达药业,3358913.7334574065,254618.184373444,241,383067840.44
300618.SZ,寒锐钴业,2444138.250760705,827871.3986058092,241,663166173.38
300630.SZ,普利制药,2044848.9761556475,149378.23792531123,241,416603057.59
300676.SZ,华大基因,3976650.103931224,397625.78818257264,241,1461536272.38
300677.SZ,英科医疗,3432967.155505535,1044407.1639751038,241,7430075719.0
300699.SZ,光威复材,3659822.004564316,507467.5950290456,241,758382679.09
300724.SZ,捷佳伟创,3925024.9235043153,865579.2198174275,241,717399875.37
300741.SZ,华宝股份,2624765.561659751,147025.31888381744,241,1004351986.0
300769.SZ,德方纳米,3867849.753094988,832454.6301825726,241,800592881.91
300832.SZ,新产业,3787411.524983112,137208.35963070538,241,973696489.03
300869.SZ,康泰医学,1916560.732760166,261639.60656846472,241,352353389.5
300888.SZ,稳健医疗,3762814.216694888,179486.6566846473,241,1239320067.26
600006.SH,东风汽车,1419095.4356846474,390588.126307054,241,371747475.83
600008.SH,首创环保,2421420.2391707306,328490.0595020747,241,2287469468.96
600021.SH,上海电力,2505288.5722801075,594501.5196431535,241,-1893324086.96
600022.SH,山东钢铁,2050048.009827984,327102.0585560166,241,1228178024.51
600026.SH,中远海能,2086128.5917930496,165225.26039419087,241,-4975409016.35
600027.SH,华电国际,3202878.548231742,364117.8194833333,240,-4965346000.0
600037.SH,歌华有线,1190691.9673158508,142393.88019502073,241,208862238.66
600038.SH,中直股份,3433117.285906954,531743.4678049792,241,913211536.4
600039.SH,四川路桥,4445110.160360376,481673.3562857143,231,5582069264.75
600056.SH,中国医药,1500982.7635735853,717613.5414315354,241,647057060.2
600060.SH,海信视像,1690523.1558516596,238791.79464315355,241,1137767590.95
600062.SH,华润双鹤,1338495.625865892,289103.2582780083,241,935685482.77
600064.SH,南京高科,1160312.223692946,90098.1131493776,241,2352053055.62
600066.SH,宇通客车,2521590.834618178,187674.60873443983,241,613785285.74
600079.SH,人福医药,3602929.321807088,346425.8429875519,241,1389544934.27
600095.SH,湘财股份,2754259.244702257,393666.2541369295,241,485752070.99
600096.SH,云天化,3781867.4638442034,2339398.9277593363,241,3641935184.27
600109.SH,国金证券,3341327.2247385057,441504.861153527,241,2317318717.0
600118.SH,中国卫星,3093636.906856058,264402.94824896264,241,233242655.45
600120.SH,浙江东方,1221080.7681190495,98547.88362240665,241,656173032.93
600126.SH,杭钢股份,1829875.9536776184,182018.3345518672,241,1640658327.88
600131.SH,国网信通,1911108.5063958173,208335.13380497927,241,677092955.59
600141.SH,兴发集团,3682758.600917008,1672078.524593361,241,4246586956.72
600143.SH,金发科技,3889384.096126029,719502.9013526972,241,1661495265.86
600153.SH,建发股份,2585828.0180664733,221703.95043983404,241,6098090300.02
600155.SH,华创阳安,1705667.774712199,231009.05173443985,241,968337920.49
600157.SH,永泰能源,3870316.076080456,588171.7893443983,241,1064098152.52
600160.SH,巨化股份,3398409.0004182905,574103.2414522822,241,1109093339.47
600166.SH,福田汽车,2281809.903945415,433480.009120332,241,-5060921170.81
600167.SH,联美控股,1939005.611036411,74937.87173443983,241,1046246032.22
600170.SH,上海建工,2796461.206801394,270152.2647219917,241,3768771949.4
600171.SH,上海贝岭,1862942.002145826,1130645.6058174274,241,729298230.93
600177.SH,雅戈尔,3120447.39831361,67982.39412033196,241,5126663023.71
600195.SH,中牧股份,1177927.0886295312,135741.4917012448,241,513861040.88
600201.SH,生物股份,1795636.0172292532,236527.0957095436,241,382286663.1
600208.SH,新湖中宝,2578161.692324249,209184.0400954357,241,2236847698.67
600216.SH,浙江医药,1554881.278207469,433446.5830165975,241,1045319896.03
600233.SH,圆通速递,4547523.310594004,286797.72952282155,241,2103408505.21
600236.SH,桂冠电力,4463486.374527544,67169.97369709544,241,1352036774.35
600256.SH,广汇能源,3987550.68460588,1028850.6133609958,241,5003112468.52
600258.SH,首旅酒店,2515041.4421534194,308192.08429045643,241,55676902.32
600259.SH,广晟有色,1375093.7303578092,648750.78906639,241,139087075.7
600271.SH,航天信息,2345939.3884815685,206886.9948879668,241,1024723372.3
600282.SH,南钢股份,2338279.028629647,246164.3876473029,241,4091002990.77
600297.SH,广汇汽车,2203239.8686823817,186875.22242323653,241,1608516840.09
600298.SH,安琪酵母,4295340.185168299,467140.3841452282,241,1308538068.26
600299.SH,安迪苏,3138826.029304481,102944.10514107884,241,1471648465.0
600307.SH,酒钢宏兴,1520150.6325502405,380428.6555311203,241,1487640358.03
600315.SH,上海家化,3053968.585096747,229892.0788506224,241,649251942.17
600316.SH,洪都航空,2634401.988251419,796173.8666431535,241,151408174.16
600325.SH,华发股份,1322929.0592424895,196117.73991286303,241,3194749145.48
600329.SH,中新药业,1503244.7715353528,199643.3876307054,241,769144377.12
600339.SH,中油工程,1679114.2269629876,167841.54904564316,241,459379355.54
600348.SH,华阳股份,2538452.55186722,784640.2164315352,241,3533729145.13
600350.SH,山东高速,2738152.2729471494,47540.19136099585,241,3052287782.41
600369.SH,西南证券,3207657.5922086807,223870.02561410787,241,1038152895.95
600372.SH,中航电子,3434333.626413527,337461.8239377594,241,798697071.26
600373.SH,中文传媒,1484205.2272904234,136111.83526970955,241,2043423548.17
600376.SH,首开股份,1405381.3953302903,57444.1003692946,241,692305112.91
600377.SH,宁沪高速,3397503.574854772,61118.41738589211,241,4178794496.71
600380.SH,健康元,2394234.5949836345,232559.80326970955,241,1328499432.05
600390.SH,五矿资本,2492357.540242668,146813.70282572613,241,3402089086.48
600392.SH,盛和资源,3467311.056122938,1704202.997846473,241,1076048439.81
600398.SH,海澜之家,2862210.453883643,83678.19922821576,241,2491250909.72
600399.SH,抚顺特钢,3813321.297095436,688979.0534771784,241,783392201.12
600409.SH,三友化工,2126237.1026132777,660338.8895518673,241,1671006703.38
600415.SH,小商品城,2673674.269645145,185802.671560166,241,1334095906.95
600418.SH,江淮汽车,2775841.8190481453,1448843.507672199,241,199999353.78
600435.SH,北方导航,1348563.810622407,315222.7692946058,241,133544749.68
600446.SH,金证股份,1301206.415329025,244366.41837759333,241,249359930.68
600482.SH,中国动力,3819538.71267061,124660.5012406639,241,613048770.5
600486.SH,扬农化工,3724556.661575556,234885.13356846472,241,1222026256.23
600487.SH,亨通光电,3180595.554948643,579970.4975560167,241,1436301700.64
600497.SH,驰宏锌锗,2594298.2507265727,567149.456099585,241,584417261.51
600498.SH,烽火通信,2025431.801946672,179464.69855186724,241,287975372.16
600499.SH,科达制造,3537872.461424428,1302313.60106639,241,1005757290.67
600500.SH,中化国际,2237042.763011585,305058.34928215767,241,2175432016.18
600507.SH,方大特钢,1709292.801073996,311319.0603858921,241,2731970872.06
600511.SH,国药股份,2311283.7481472194,284409.63161825726,241,1754084218.8
600516.SH,方大炭素,3706462.404146191,1131541.9035145228,241,1084595183.21
600517.SH,国网英大,3810352.713486473,261286.84338174277,241,1223922770.27
600521.SH,华海药业,2986751.2570133987,510906.460186722,241,487535117.22
600522.SH,中天科技,4202680.20383346,1362820.4264813275,241,172092691.39
600528.SH,中铁工业,1812740.0055260912,100411.45070124482,241,1856323431.46
600529.SH,山东药玻,2031306.294362336,371916.9120705394,241,591088499.35
600535.SH,天士力,2097089.9969839293,223768.00634439837,241,2358864970.46
600536.SH,中国软件,2477909.857047527,552376.9298755187,241,75581762.59
600546.SH,山煤国际,1919445.293392531,801333.7211701245,241,4937738539.33
600549.SH,厦门钨业,3234407.8242589217,886410.8607634855,241,1180534108.37
600556.SH,天下秀,1831225.8582633196,337883.2144771784,241,354286196.62
600563.SH,法拉电子,4103527.593360996,479611.0637427386,241,830619056.16
600566.SH,济川药业,1790601.271105718,248712.17491701245,241,1719175931.11
600567.SH,山鹰国际,1537778.4028999088,183126.63146887967,241,1515670557.23
600572.SH,康恩贝,1167040.0246927675,160500.73285477178,241,2009229071.34
600580.SH,卧龙电驱,1883210.875634448,447049.8230414938,241,987816331.02
600582.SH,天地科技,1802398.3938860411,230354.56831120333,241,1619886765.68
600597.SH,光明乳业,1747332.1108444275,207469.4791493776,241,592337225.0
600598.SH,北大荒,2647894.793914004,359579.82360995846,241,857427190.06
600623.SH,华谊集团,1814201.8422639335,209893.52939419087,241,2967726756.48
600637.SH,东方明珠,2793259.517126772,151858.92241078836,241,1860313313.21
600642.SH,申能股份,3127684.347483253,191521.1405352697,241,1642136082.82
600648.SH,外高桥,1265001.9166737262,69992.36503319502,241,937108851.55
600663.SH,陆家嘴,3374101.429997676,142124.776,241,4310873801.84
600667.SH,太极实业,1726228.2262618009,250512.58273029045,241,908976484.38
600673.SH,东阳光,2261748.5588120497,383919.95761825726,241,874057503.49
600699.SH,均胜电子,2686191.5839763647,845632.4707302905,241,-3753291036.22
600704.SH,物产中大,3203762.872917013,782606.1042987552,241,3984985964.43
600705.SH,中航产融,3501293.608983178,147307.56969294604,241,4471066324.17
600707.SH,彩虹股份,2764340.597859718,383307.5156099585,241,2668986603.32
600717.SH,天津港,1186596.4643499667,70987.41011618257,241,972831399.5
600718.SH,东软集团,1356879.719742054,215264.95120746887,241,1173245291.0
600728.SH,佳都科技,1354142.7448391702,191084.79019087137,241,314290813.1
600732.SH,爱旭股份,3340078.3871033737,402028.3948630705,241,-125555058.98
600737.SH,中粮糖业,1993229.0507177424,338382.03362240666,241,519524549.52
600739.SH,辽宁成大,3017108.2393300585,249814.4043526971,241,2159319876.02
600755.SH,厦门国贸,1534174.2815371244,257303.12688381743,241,3411616219.09
600764.SH,中国海防,2125197.6265608547,184964.1398630705,241,848893798.95
600765.SH,中航重机,3689372.185965328,682832.3671078838,241,890640048.04
600782.SH,新钢股份,2024322.8945942568,502550.9163029045,241,4344558643.13
600787.SH,中储股份,1290352.426957593,163370.38183817427,241,880951420.32
600801.SH,华新水泥,2676421.670392801,397718.5243609959,241,5363525692.0
600808.SH,马钢股份,2593545.045510714,482575.2980373444,241,5332253043.0
600820.SH,隧道股份,1676390.289986772,123818.90985892116,241,2393031216.1
600823.SH,世茂股份,1331477.9524926266,79791.54284647304,241,961016789.82
600827.SH,百联股份,2353628.1706117843,250620.5339502075,241,752519163.6
600835.SH,上海机电,1228078.487520747,59271.36037344398,241,810918305.54
600839.SH,四川长虹,1359819.1278349543,211373.4256473029,241,284604901.86
600848.SH,上海临港,3692747.772569087,117665.17661825726,241,1535216162.03
600859.SH,王府井,2577821.54879403,343319.59813675215,234,1340242115.52
600862.SH,中航高科,4196256.969783071,514235.509526971,241,591408994.94
600863.SH,内蒙华电,1991425.070297029,523519.4919626556,241,452250182.54
600867.SH,通化东宝,2251339.513718701,197172.39111618255,241,1308254212.79
600871.SH,石化油服,2884534.5748808337,172114.40530705394,241,179791000.0
600875.SH,东方电气,4258502.169931494,810576.368659751,241,2289036817.45
